title,link,image,lprice,hprice,mallName,productId,productType
아이폰X SKT 번호이동 갤럭시S8 64G 완납/ 온라인특가행사,https://search.shopping.naver.com/gate.nhn?id=21231664237,https://shopping-phinf.pstatic.net/main_2123166/21231664237.jpg,289000,0,옥션,21231664237,2
Ktouch i9 초미니 휴대폰 초소형 아이폰,https://search.shopping.naver.com/gate.nhn?id=22283901002,https://shopping-phinf.pstatic.net/main_2228390/22283901002.1.jpg,134900,0,쿠팡,22283901002,2
아이폰7 32G 128G 공기계 미사용 새제품 Iphone7 jp-아이폰7 128G,https://search.shopping.naver.com/gate.nhn?id=24386285985,https://shopping-phinf.pstatic.net/main_2438628/24386285985.jpg,337480,0,인터파크,24386285985,2
애플 아이폰12 미니 64GB (AIP12M-64G),https://search.shopping.naver.com/gate.nhn?id=82780813428,https://shopping-phinf.pstatic.net/main_8278081/82780813428.jpg,10,0,투디바이스,82780813428,2
"APPLE 아이폰SE 2세대 256GB, SKT 완납 번호이동, 선택약정",https://search.shopping.naver.com/gate.nhn?id=24460502569,https://shopping-phinf.pstatic.net/main_2446050/24460502569.jpg,329000,0,인터파크,24460502569,2
애플 아이폰SE iPhoneSE 64G 정품/공기계,https://search.shopping.naver.com/gate.nhn?id=25492817925,https://shopping-phinf.pstatic.net/main_2549281/25492817925.jpg,190080,0,11번가,25492817925,2
[KT][AIP12-256][아이폰12 256G][그린/레드/블랙/블루/화이트],https://search.shopping.naver.com/gate.nhn?id=25170668750,https://shopping-phinf.pstatic.net/main_2517066/25170668750.1.jpg,1151700,0,KT샵,25170668750,2
[완납폰/선택약정][SK기기변경] 애플 아이폰11 64GB,https://search.shopping.naver.com/gate.nhn?id=25751106074,https://shopping-phinf.pstatic.net/main_2575110/25751106074.jpg,1,0,SSG닷컴,25751106074,2
애플 아이폰SE2 128G 미사용 새제품 공기계 당일배송,https://search.shopping.naver.com/gate.nhn?id=25918095566,https://shopping-phinf.pstatic.net/main_2591809/25918095566.jpg,529550,0,인터파크,25918095566,2
애플 아이폰11프로맥스 iPhone 11Pro Max 256G 실버 A,https://search.shopping.naver.com/gate.nhn?id=25522326451,https://shopping-phinf.pstatic.net/main_2552232/25522326451.jpg,1088000,0,옥션,25522326451,2
애플 아이폰11pro 256GB B급 공기계 중고 알뜰폰,https://search.shopping.naver.com/gate.nhn?id=25738727163,https://shopping-phinf.pstatic.net/main_2573872/25738727163.4.jpg,940000,0,G마켓,25738727163,2
"아이폰12프로 공기계 새제품 SKT IPHONE12PRO(128GB)모바일센터,알뜰폰",https://search.shopping.naver.com/gate.nhn?id=21252858341,https://shopping-phinf.pstatic.net/main_2125285/21252858341.1.jpg,1395000,0,모바일센터,21252858341,2
아이폰5S 중고 공기계 SKT/ KT 공용 (64GB),https://search.shopping.naver.com/gate.nhn?id=21609880666,https://shopping-phinf.pstatic.net/main_2160988/21609880666.jpg,180000,0,G마켓,21609880666,2
아이폰xsmax기기변경 아이폰판매점 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24857641891,https://shopping-phinf.pstatic.net/main_2485764/24857641891.jpg,320000,0,11번가,24857641891,2
SKT 기변/번이 아이폰 12 PRO 128G 완납/선택약정,https://search.shopping.naver.com/gate.nhn?id=25893593363,https://shopping-phinf.pstatic.net/main_2589359/25893593363.4.jpg,1113860,0,G마켓,25893593363,2
SK 번호이동 / 아이폰12프로 128G 256G 512G / iPhone12 pro / 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24528484772,https://shopping-phinf.pstatic.net/main_2452848/24528484772.1.jpg,978650,0,인터파크,24528484772,2
아이폰6S 32GB 새제품 정품 미개봉 헤이심 알심,https://search.shopping.naver.com/gate.nhn?id=82485536742,https://shopping-phinf.pstatic.net/main_8248553/82485536742.jpg,218200,0,비사이드커넥트,82485536742,2
애플 아이폰 12 5G 128GB 자급제 화이트 (MGJC3KH/A)-iPM,https://search.shopping.naver.com/gate.nhn?id=25596247004,https://shopping-phinf.pstatic.net/main_2559624/25596247004.jpg,1100850,0,11번가,25596247004,2
[KB국민/농협카드 15%쿠폰]애플 아이폰12 128GB 5G 물리듀얼심 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=24775205875,https://shopping-phinf.pstatic.net/main_2477520/24775205875.jpg,1112710,0,11번가,24775205875,2
아이폰12프로 128GB 물리듀얼심 5G 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=24555143945,https://shopping-phinf.pstatic.net/main_2455514/24555143945.1.jpg,1402000,0,인터파크,24555143945,2
애플 아이폰11 프로 맥스 공기계 미사용 새제품,https://search.shopping.naver.com/gate.nhn?id=23853528576,https://shopping-phinf.pstatic.net/main_2385352/23853528576.jpg,1315600,0,인터파크,23853528576,2
아이폰 신화폰샵 KT프리미엄샵 갤럭시 S21,https://search.shopping.naver.com/gate.nhn?id=25716602092,https://shopping-phinf.pstatic.net/main_2571660/25716602092.1.jpg,482400,0,G마켓,25716602092,2
(SKT) 갤럭시 Z플립/노트9/아이폰7/A31/A21/젬폰/완납,https://search.shopping.naver.com/gate.nhn?id=25844508812,https://shopping-phinf.pstatic.net/main_2584450/25844508812.1.jpg,10,0,G마켓,25844508812,2
아이폰XS-256기가/AIPXS-256G/기기통화데이터/월36894,https://search.shopping.naver.com/gate.nhn?id=25501563515,https://shopping-phinf.pstatic.net/main_2550156/25501563515.jpg,10,0,11번가,25501563515,2
아이폰12미니 5G 256G  SK완납(기변 공시)플래티넘,https://search.shopping.naver.com/gate.nhn?id=25749303678,https://shopping-phinf.pstatic.net/main_2574930/25749303678.jpg,419000,0,G마켓,25749303678,2
[통신사개통/아이폰SE2 128GB] 즉시개통 완납가능,https://search.shopping.naver.com/gate.nhn?id=82929165622,https://shopping-phinf.pstatic.net/main_8292916/82929165622.jpg,510700,0,해태폰,82929165622,2
아이폰 SE2 64G 카메라무음 알심폰 2020년 새상품,https://search.shopping.naver.com/gate.nhn?id=82851635672,https://shopping-phinf.pstatic.net/main_8285163/82851635672.jpg,340000,0,NJFARM,82851635672,2
아이폰XSMAX 아이폰XS MAX (A2101)중고 골드 256GB B+급,https://search.shopping.naver.com/gate.nhn?id=25402671250,https://shopping-phinf.pstatic.net/main_2540267/25402671250.jpg,680000,0,옥션,25402671250,2
애플 아이폰5c 언락 새제품 북미판 A1532,https://search.shopping.naver.com/gate.nhn?id=82610076799,https://shopping-phinf.pstatic.net/main_8261007/82610076799.1.jpg,130000,0,비사이드커넥트,82610076799,2
SKT번호이동/아이폰11/AIP11 64/128/256GB/선택약정/-그린-64GB,https://search.shopping.naver.com/gate.nhn?id=21708834349,https://shopping-phinf.pstatic.net/main_2170883/21708834349.jpg,630000,0,인터파크,21708834349,2
"애플 아이폰12 미니 5G 256GB, KT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25008764652,https://shopping-phinf.pstatic.net/main_2500876/25008764652.jpg,459080,0,롯데ON,25008764652,2
"APPLE 아이폰12 프로 5G 128GB, KT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25545151846,https://shopping-phinf.pstatic.net/main_2554515/25545151846.jpg,805720,0,11번가,25545151846,2
아이폰4 16기가 미개봉 상품,https://search.shopping.naver.com/gate.nhn?id=82908647835,https://shopping-phinf.pstatic.net/main_8290864/82908647835.jpg,420000,0,옥토셀 IT기기 MALL,82908647835,2
제이요 삼성Z플립 갤럭시/ 아이폰/ 번호이동 /현금완납/ 공시지원,https://search.shopping.naver.com/gate.nhn?id=82773769098,https://shopping-phinf.pstatic.net/main_8277376/82773769098.jpg,1000,0,제이앤제이 인더스트리,82773769098,2
케이티 애플 아이폰11프로맥스 256G iPhone11 Pro Max 요금제 자유 [기기변경],https://search.shopping.naver.com/gate.nhn?id=23166776015,https://shopping-phinf.pstatic.net/main_2316677/23166776015.1.jpg,10,0,롯데ON,23166776015,2
애플 아이폰 12 미니 5G 64GB 자급제 그린 (MGE23KH/A) -iPM,https://search.shopping.naver.com/gate.nhn?id=25384207320,https://shopping-phinf.pstatic.net/main_2538420/25384207320.jpg,1010900,0,11번가,25384207320,2
애플 SK/아이폰7 128G/새학기/학생폰/키즈폰/어린이폰,https://search.shopping.naver.com/gate.nhn?id=21732844738,https://shopping-phinf.pstatic.net/main_2173284/21732844738.jpg,275100,0,롯데홈쇼핑,21732844738,2
Re 아이폰 11 프로 64G,https://search.shopping.naver.com/gate.nhn?id=25851301699,https://shopping-phinf.pstatic.net/main_2585130/25851301699.2.jpg,1056000,0,11번가,25851301699,2
아이폰 12 pro 128GB 미국 (무음 카메라) iphone 12 pro 128 GB,https://search.shopping.naver.com/gate.nhn?id=82916873055,https://shopping-phinf.pstatic.net/main_8291687/82916873055.jpg,1470000,0,에디수니,82916873055,2
[iPhone] 아이폰 SE2 중고 공기계 (GM),https://search.shopping.naver.com/gate.nhn?id=25838354227,https://shopping-phinf.pstatic.net/main_2583835/25838354227.jpg,287790,0,11번가,25838354227,2
"애플 APPLE 아이폰12 5G 128GB, SKT 완납 (기기변경, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24541006693,https://shopping-phinf.pstatic.net/main_2454100/24541006693.1.jpg,808680,0,롯데ON,24541006693,2
아이폰 SE2 미국판 직구 구매대행 (eSIM 지원 듀얼유심),https://search.shopping.naver.com/gate.nhn?id=82458673633,https://shopping-phinf.pstatic.net/main_8245867/82458673633.jpg,650000,0,DANATREE,82458673633,2
[애플] (Apple) 보상나라 애플 아이폰 11 Pro 256G Silver 중고,https://search.shopping.naver.com/gate.nhn?id=25941266759,https://shopping-phinf.pstatic.net/main_2594126/25941266759.jpg,899000,0,OCO,25941266759,2
아이폰12 미니 공기계 새제품 KT IPHONE12 mini (64GB)모바일센터,https://search.shopping.naver.com/gate.nhn?id=25635657938,https://shopping-phinf.pstatic.net/main_2563565/25635657938.jpg,885000,0,모바일센터,25635657938,2
애플 아이폰7 iPhone7 32G/64G/128G 공기계/정품,https://search.shopping.naver.com/gate.nhn?id=25867635220,https://shopping-phinf.pstatic.net/main_2586763/25867635220.jpg,183150,0,G9,25867635220,2
[애플] [애플][SKT] 아이폰XS 512G 선택약정 현금완납 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24273879969,https://shopping-phinf.pstatic.net/main_2427387/24273879969.jpg,1815000,0,위메프,24273879969,2
애플 아이폰12미니 5G128G SKT기기변경 요금자유,https://search.shopping.naver.com/gate.nhn?id=25012154213,https://shopping-phinf.pstatic.net/main_2501215/25012154213.1.jpg,1000,0,G마켓,25012154213,2
아이폰 아이폰xsmax자급제폰 휴대폰신규가입 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24248048742,https://shopping-phinf.pstatic.net/main_2424804/24248048742.jpg,320000,0,G마켓,24248048742,2
아이폰SE 2020 (SE2) / 128GB / 폰사와 즉시결제,https://search.shopping.naver.com/gate.nhn?id=22755758998,https://shopping-phinf.pstatic.net/main_2275575/22755758998.jpg,605000,0,인터파크,22755758998,2
아이폰xsmax블랙 공짜폰스마트폰 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24857445729,https://shopping-phinf.pstatic.net/main_2485744/24857445729.jpg,320000,0,11번가,24857445729,2
Apple 아이폰 12  Green  256GB,https://search.shopping.naver.com/gate.nhn?id=26011834010,https://shopping-phinf.pstatic.net/main_2601183/26011834010.jpg,1295000,0,쿠팡,26011834010,2
아이폰 12 pro Max 512GB 미국 (무음 카메라) iphone 12 pro Max 512 GB,https://search.shopping.naver.com/gate.nhn?id=82744171444,https://shopping-phinf.pstatic.net/main_8274417/82744171444.2.jpg,2100000,0,에디수니,82744171444,2
iPhone 12 mini 64GB 화이트(MGDY3KH/A),https://search.shopping.naver.com/gate.nhn?id=25214380421,https://shopping-phinf.pstatic.net/main_2521438/25214380421.jpg,950000,0,이마트몰,25214380421,2
SKT 신규/기변 아이폰7_128G 완납/공시/세이브,https://search.shopping.naver.com/gate.nhn?id=25420649564,https://shopping-phinf.pstatic.net/main_2542064/25420649564.1.jpg,22360,0,신세계몰,25420649564,2
애플 아이폰XR 64G 미사용 새제품 공기계 당일배송,https://search.shopping.naver.com/gate.nhn?id=26058412898,https://shopping-phinf.pstatic.net/main_2605841/26058412898.jpg,575040,0,11번가,26058412898,2
애플 아이폰SE2 64G 미사용 새제품 공기계 당일배송,https://search.shopping.naver.com/gate.nhn?id=25999366588,https://shopping-phinf.pstatic.net/main_2599936/25999366588.jpg,442150,0,G9,25999366588,2
아이폰 7플러스 32GB 미개봉 새제품 (A1784),https://search.shopping.naver.com/gate.nhn?id=24882951827,https://shopping-phinf.pstatic.net/main_2488295/24882951827.jpg,474500,0,인터파크,24882951827,2
"아이폰12 미니 5G 128GB, LG 완납 (번호이동, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25076060889,https://shopping-phinf.pstatic.net/main_2507606/25076060889.jpg,313780,0,11번가,25076060889,2
Apple iPhone 5S IOS Original Smartphone Refurbish,https://search.shopping.naver.com/gate.nhn?id=82733883413,https://shopping-phinf.pstatic.net/main_8273388/82733883413.jpg,147900,0,주난,82733883413,2
자급제) 아이폰7 32GB,https://search.shopping.naver.com/gate.nhn?id=82298999106,https://shopping-phinf.pstatic.net/main_8229899/82298999106.jpg,300000,0,TOP폰,82298999106,2
갤럭시 LG아이폰12미니128g 공시업 20만원대 아이폰12미니128,https://search.shopping.naver.com/gate.nhn?id=25316368930,https://shopping-phinf.pstatic.net/main_2531636/25316368930.jpg,252100,0,옥션,25316368930,2
애플 정품 아이폰11 128GB 미국판 무음카메라 공기계,https://search.shopping.naver.com/gate.nhn?id=82599894679,https://shopping-phinf.pstatic.net/main_8259989/82599894679.jpg,1060000,0,퍼시픽 글로벌,82599894679,2
[SKT 공기계]APPLE 아이폰 SE 2020 iPhone SE 2세대 256G 미개통,https://search.shopping.naver.com/gate.nhn?id=23710940915,https://shopping-phinf.pstatic.net/main_2371094/23710940915.jpg,1,0,신세계몰,23710940915,2
아이폰 아이폰12mini위메프 서울휴대폰싼곳 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=25011782294,https://shopping-phinf.pstatic.net/main_2501178/25011782294.jpg,1,0,G마켓,25011782294,2
[애플] (Apple) 보상나라 애플 아이폰 11 128G White 중고,https://search.shopping.naver.com/gate.nhn?id=25941266765,https://shopping-phinf.pstatic.net/main_2594126/25941266765.jpg,659000,0,OCO,25941266765,2
애플 SKT기기변경 아이폰12 아이폰12mini/ihone12 기변특가,https://search.shopping.naver.com/gate.nhn?id=25596843232,https://shopping-phinf.pstatic.net/main_2559684/25596843232.jpg,216000,0,옥션,25596843232,2
애플 아이폰6S플러스 iPhone 6S+ 16G/64G/128G 정품,https://search.shopping.naver.com/gate.nhn?id=25492897864,https://shopping-phinf.pstatic.net/main_2549289/25492897864.jpg,180480,0,11번가,25492897864,2
애플 아이폰12 mini 5G 128G SKT 기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=25273332333,https://shopping-phinf.pstatic.net/main_2527333/25273332333.jpg,722000,0,인터파크,25273332333,2
애플 아이폰11 64G LGU+번호이동 현금완납 공시지원,https://search.shopping.naver.com/gate.nhn?id=25608569378,https://shopping-phinf.pstatic.net/main_2560856/25608569378.jpg,400820,0,11번가,25608569378,2
Apple 아이폰 12  Red  128GB,https://search.shopping.naver.com/gate.nhn?id=26011778553,https://shopping-phinf.pstatic.net/main_2601177/26011778553.jpg,1102000,0,쿠팡,26011778553,2
Apple 아이폰 11 Pro Max  Silver  512GB,https://search.shopping.naver.com/gate.nhn?id=26010227747,https://shopping-phinf.pstatic.net/main_2601022/26010227747.jpg,1930000,0,쿠팡,26010227747,2
[애플] [애플][SKT] 아이폰XS 256G 선택약정 현금완납 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24269544047,https://shopping-phinf.pstatic.net/main_2426954/24269544047.jpg,1562000,0,위메프,24269544047,2
아이폰 아이폰 12 128기가 화이트 정품 새제품 자급제 신속IJM,https://search.shopping.naver.com/gate.nhn?id=25831741845,https://shopping-phinf.pstatic.net/main_2583174/25831741845.jpg,1275000,0,옥션,25831741845,2
애플 아이폰 12 프로 맥스 듀얼심 카메라 무음 추가비용없음 A2412 [홍콩판],https://search.shopping.naver.com/gate.nhn?id=24803924052,https://shopping-phinf.pstatic.net/main_2480392/24803924052.jpg,1559000,0,테커스,24803924052,2
[KB국민/농협카드 15%쿠폰]애플 아이폰12 프로 맥스 128GB 물리듀얼심 5G 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=24829219033,https://shopping-phinf.pstatic.net/main_2482921/24829219033.jpg,1468310,0,11번가,24829219033,2
KT프라자 애플 아이폰12미니/아이폰12/프로/프로맥스 당일발송 프리미엄사은품제공,https://search.shopping.naver.com/gate.nhn?id=9020995021,https://shopping-phinf.pstatic.net/main_9020995/9020995021.12.jpg,463000,0,11번가,9020995021,2
아이폰 7 128g 자급제폰 새제품 미개봉 iPhone7(128g),https://search.shopping.naver.com/gate.nhn?id=82558946111,https://shopping-phinf.pstatic.net/main_8255894/82558946111.jpg,439000,0,세븐모바일,82558946111,2
SK기변 IPHONE XR 256G 선택약정25프로할인가능,https://search.shopping.naver.com/gate.nhn?id=23122437163,https://shopping-phinf.pstatic.net/main_2312243/23122437163.jpg,761250,0,G9,23122437163,2
SKT번호이동/아이폰11/AIP11 64/128/256GB/선택약정/-퍼플-128GB,https://search.shopping.naver.com/gate.nhn?id=21708837204,https://shopping-phinf.pstatic.net/main_2170883/21708837204.jpg,696000,0,인터파크,21708837204,2
갤럭시 삼성 갤럭시 S8/S9 노트8/9 LG V40 아이폰7 중고,https://search.shopping.naver.com/gate.nhn?id=24892150215,https://shopping-phinf.pstatic.net/main_2489215/24892150215.jpg,239000,0,옥션,24892150215,2
애플 아이폰12 프로 맥스 128GB 물리듀얼심 5G 홍콩판,https://search.shopping.naver.com/gate.nhn?id=24814893731,https://shopping-phinf.pstatic.net/main_2481489/24814893731.1.jpg,1535850,0,인터파크,24814893731,2
APPLE 아이폰 7 A1778 미사용 공기계 새제품/초저가 (WM),https://search.shopping.naver.com/gate.nhn?id=25156734980,https://shopping-phinf.pstatic.net/main_2515673/25156734980.1.jpg,229440,0,11번가,25156734980,2
"APPLE 아이폰12 미니 256GB, KT 완납(기변/공시)",https://search.shopping.naver.com/gate.nhn?id=25008588279,https://shopping-phinf.pstatic.net/main_2500858/25008588279.jpg,499000,0,인터파크,25008588279,2
케이티 KT 애플 아이폰8플러스 64G A1897 iPhone8+ 요금제 자유 [기기변경],https://search.shopping.naver.com/gate.nhn?id=23166776602,https://shopping-phinf.pstatic.net/main_2316677/23166776602.1.jpg,10,0,롯데ON,23166776602,2
아이폰XS 64G 로즈골드 (6974) B급 확정기변,https://search.shopping.naver.com/gate.nhn?id=25995100337,https://shopping-phinf.pstatic.net/main_2599510/25995100337.jpg,347500,0,G마켓,25995100337,2
Apple iPhone XR A2105 128GB (No CDMA GSM only) Fa,https://search.shopping.naver.com/gate.nhn?id=22009647154,https://shopping-phinf.pstatic.net/main_2200964/22009647154.jpg,1183000,0,옥션,22009647154,2
"APPLE 아이폰SE 2세대 256GB, LG U+ 완납 번호이동, 공시지원",https://search.shopping.naver.com/gate.nhn?id=23984635272,https://shopping-phinf.pstatic.net/main_2398463/23984635272.jpg,59000,0,CJmall,23984635272,2
아이폰XS 64G 화이트 (9792) B급 확정기변가능,https://search.shopping.naver.com/gate.nhn?id=25993154346,https://shopping-phinf.pstatic.net/main_2599315/25993154346.jpg,347500,0,G마켓,25993154346,2
아이폰4S iPhone4S 16G/32G 애플정품,https://search.shopping.naver.com/gate.nhn?id=82828333745,https://shopping-phinf.pstatic.net/main_8282833/82828333745.2.jpg,128000,0,아이티몰 스토어,82828333745,2
KT 아이폰11Pro 256 에어팟2 버즈플러스 무료증정 당일즉시개통 공식 KT직영샵,https://search.shopping.naver.com/gate.nhn?id=23558090703,https://shopping-phinf.pstatic.net/main_2355809/23558090703.jpg,1458700,0,KT공식샵,23558090703,2
애플 KT공식인증/신규 번이 기변/애플 아이폰XR 128GB,https://search.shopping.naver.com/gate.nhn?id=23640347676,https://shopping-phinf.pstatic.net/main_2364034/23640347676.jpg,337900,0,G마켓,23640347676,2
애플 아이폰 12 Pro 256GB 자급제 미개봉 새상품-실버,https://search.shopping.naver.com/gate.nhn?id=25862669662,https://shopping-phinf.pstatic.net/main_2586266/25862669662.jpg,1573200,0,인터파크,25862669662,2
아이폰 아이폰12proskt 저가보급형스마트폰 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24643740782,https://shopping-phinf.pstatic.net/main_2464374/24643740782.jpg,526000,0,G마켓,24643740782,2
애플 애플 아이폰12 128G SK기기변경 선택약정 현금완납,https://search.shopping.naver.com/gate.nhn?id=24569822160,https://shopping-phinf.pstatic.net/main_2456982/24569822160.jpg,888000,0,옥션,24569822160,2
SKT 기변/번이 아이폰 12 PRO Max 128G 완납/선택약정,https://search.shopping.naver.com/gate.nhn?id=25873524836,https://shopping-phinf.pstatic.net/main_2587352/25873524836.1.jpg,1474000,0,CJmall,25873524836,2
"APPLE 아이폰12 5G 128GB, SKT 완납 (기기변경, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24525923098,https://shopping-phinf.pstatic.net/main_2452592/24525923098.jpg,799000,0,인터파크,24525923098,2
애플 아이폰12 미니 128GB 5G 홍콩판 빠른특송 공기계,https://search.shopping.naver.com/gate.nhn?id=82822015259,https://shopping-phinf.pstatic.net/main_8282201/82822015259.jpg,1022900,0,얼리텍,82822015259,2
아이폰 SE 16GB/32GB/64GB 팩토리 언락폰/세금포함,https://search.shopping.naver.com/gate.nhn?id=22602942299,https://shopping-phinf.pstatic.net/main_2260294/22602942299.jpg,98900,0,옥션,22602942299,2
"애플 APPLE 아이폰12 프로 맥스 5G 256GB, SKT 완납 (기기변경, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24820352603,https://shopping-phinf.pstatic.net/main_2482035/24820352603.jpg,1347330,0,롯데ON,24820352603,2
SK 번호이동 / 아이폰12프로맥스 128G 256G 512G / iPhone12 promax / 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24810157440,https://shopping-phinf.pstatic.net/main_2481015/24810157440.jpg,1236000,0,인터파크,24810157440,2
Dual-core Apple Iphone SE A1662 A1723 16 Refurbish,https://search.shopping.naver.com/gate.nhn?id=25481166873,https://shopping-phinf.pstatic.net/main_2548116/25481166873.jpg,187750,0,인터파크,25481166873,2
[애플] (Apple) 보상나라 애플 아이폰 11 Pro 64G Midnight Green 중고,https://search.shopping.naver.com/gate.nhn?id=25941266761,https://shopping-phinf.pstatic.net/main_2594126/25941266761.jpg,699000,0,OCO,25941266761,2
잠금 해제 원래 아이폰 5 듀얼 코어 1G RAM 16GB / 32GB / 64GB ROM 4.0 인치 8MP 카메라 WIFI GPS 휴대 전화,https://search.shopping.naver.com/gate.nhn?id=82447251997,https://shopping-phinf.pstatic.net/main_8244725/82447251997.jpg,131400,0,두루지기,82447251997,2
Apple iPhone 8 Plus  64GB  Red-Verizon 용 (갱신),https://search.shopping.naver.com/gate.nhn?id=24324931846,https://shopping-phinf.pstatic.net/main_2432493/24324931846.jpg,762900,0,쿠팡,24324931846,2
GOD 아이폰12 mini 128G [자급제],https://search.shopping.naver.com/gate.nhn?id=24860706680,https://shopping-phinf.pstatic.net/main_2486070/24860706680.jpg,968840,0,11번가,24860706680,2
[애플] 아이폰12 프로 256GB SK완납(번이/선약)플래티넘요금,https://search.shopping.naver.com/gate.nhn?id=24548750805,https://shopping-phinf.pstatic.net/main_2454875/24548750805.2.jpg,1180170,0,위메프,24548750805,2
KT 신규가입 애플 아이폰12 Pro 512G AIP12P-512 KT직영샵,https://search.shopping.naver.com/gate.nhn?id=24948695251,https://shopping-phinf.pstatic.net/main_2494869/24948695251.jpg,1589700,0,KT직영샵,24948695251,2
아이폰12미니 5G 64GB  SK완납(기변 공시)플래티넘,https://search.shopping.naver.com/gate.nhn?id=25939687792,https://shopping-phinf.pstatic.net/main_2593968/25939687792.jpg,149000,0,G마켓,25939687792,2
Apple 아이폰 12 Pro Max  Silver  512GB,https://search.shopping.naver.com/gate.nhn?id=26009540233,https://shopping-phinf.pstatic.net/main_2600954/26009540233.jpg,1818300,0,쿠팡,26009540233,2
중고 아이폰7 128GB/32GB 무약정 공기계,https://search.shopping.naver.com/gate.nhn?id=23618197779,https://shopping-phinf.pstatic.net/main_2361819/23618197779.1.jpg,133440,0,11번가,23618197779,2
"[자급제] 아이폰12 Pro Max, 256GB, 골드 [하이마트]",https://search.shopping.naver.com/gate.nhn?id=26013714418,https://shopping-phinf.pstatic.net/main_2601371/26013714418.jpg,1630000,0,하이마트쇼핑몰,26013714418,2
Apple iPhone 12 레드 256GB MGJJ3KH/A,https://search.shopping.naver.com/gate.nhn?id=25744885311,https://shopping-phinf.pstatic.net/main_2574488/25744885311.jpg,1300000,0,프리스비애플프리미엄리셀러,25744885311,2
아이폰 아이폰xsmax 64 256GB KT 기기변경 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24108504079,https://shopping-phinf.pstatic.net/main_2410850/24108504079.jpg,320000,0,옥션,24108504079,2
아이폰 아이폰11 64G SK할부(번이/기변)약정가입 요금제자유,https://search.shopping.naver.com/gate.nhn?id=25349601935,https://shopping-phinf.pstatic.net/main_2534960/25349601935.jpg,592000,0,G마켓,25349601935,2
아이폰 아이폰12mini자급제 성남핸드폰싼곳 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=25012263203,https://shopping-phinf.pstatic.net/main_2501226/25012263203.jpg,1,0,옥션,25012263203,2
애플 아이폰11프로맥스 (AIP11PM),https://search.shopping.naver.com/gate.nhn?id=82835191390,https://shopping-phinf.pstatic.net/main_8283519/82835191390.jpg,10,0,투디바이스,82835191390,2
아이폰7 128G/SKT번호이동/현금완납/선택약정25%/요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24247607300,https://shopping-phinf.pstatic.net/main_2424760/24247607300.jpg,27400,0,11번가,24247607300,2
[LG U+번호이동] 아이폰12미니 128GB / 선택약정 단말약정 / 완납,https://search.shopping.naver.com/gate.nhn?id=25891423904,https://shopping-phinf.pstatic.net/main_2589142/25891423904.jpg,354500,0,SSG닷컴,25891423904,2
[5-7일 배송] Apple 아이폰 12 미니 64GB 128GB 256GB,https://search.shopping.naver.com/gate.nhn?id=82803699698,https://shopping-phinf.pstatic.net/main_8280369/82803699698.jpg,1039000,0,하이직구마켓,82803699698,2
JCM APPLE 아이폰12 미니 5G 256GB 자급제,https://search.shopping.naver.com/gate.nhn?id=24829219936,https://shopping-phinf.pstatic.net/main_2482921/24829219936.jpg,1298440,0,11번가,24829219936,2
[KT 기기변경] 아이폰12 Pro 128G 사전예약 선택약정 현금완납,https://search.shopping.naver.com/gate.nhn?id=26015240314,https://shopping-phinf.pstatic.net/main_2601524/26015240314.jpg,1106479,0,SSG닷컴,26015240314,2
애플 아이폰12 프로 맥스 5G 128GB 자급제 Silver (MGD83KH/A),https://search.shopping.naver.com/gate.nhn?id=25737077095,https://shopping-phinf.pstatic.net/main_2573707/25737077095.jpg,1425870,0,11번가,25737077095,2
"애플 APPLE 아이폰12 프로 5G 256GB, KT 완납 (번호이동, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25624809798,https://shopping-phinf.pstatic.net/main_2562480/25624809798.jpg,946680,0,롯데ON,25624809798,2
아이폰6s플러스 렌탈 아이폰6s대여 종합상사아이티카페팀 장기 단기렌탈,https://search.shopping.naver.com/gate.nhn?id=82200690644,https://shopping-phinf.pstatic.net/main_8220069/82200690644.1.jpg,9000,0,빌려줘,82200690644,2
